"Date";"period";"diversified-rd"
"13817";2013-12-16;529;1153,23758092986
"13818";2013-12-17;529;1154,14305661623
"13819";2013-12-18;529;1164,78489193299
"13820";2013-12-19;529;1162,01216105139
"13821";2013-12-20;529;1162,8900049332
"13822";2013-12-21;529;1162,8900049332
"13823";2013-12-22;529;1162,8900049332
"13824";2013-12-23;529;1164,486520261
"13825";2013-12-24;529;1163,42721254714
"13826";2013-12-25;529;1163,42721254714
"13827";2013-12-26;529;1163,2155463314
"13828";2013-12-27;529;1168,39523822574
"13829";2013-12-30;529;1172,31809993952
"13830";2013-12-31;529;1179,33391855773
"13831";2014-01-01;529;1179,33391855773
"13832";2014-01-02;529;1162,87389631095
"13833";2014-01-03;529;1159,30680745582
"13834";2014-01-06;529;1159,7389108403
"13835";2014-01-07;530;1170,88929793286
"13836";2014-01-08;530;1167,49716997687
"13837";2014-01-09;530;1168,24956478483
"13838";2014-01-10;530;1179,34013853778
"13839";2014-01-11;530;1179,34013853778
"13840";2014-01-13;530;1177,78356931955
"13841";2014-01-14;530;1180,40745153136
"13842";2014-01-15;530;1185,16651718098
"13843";2014-01-16;530;1190,12557855194
"13844";2014-01-17;530;1190,85621849863
"13845";2014-01-18;530;1190,85621849863
"13846";2014-01-19;530;1190,85621849863
"13847";2014-01-20;530;1192,92430157405
"13848";2014-01-21;530;1195,66875392755
"13849";2014-01-22;530;1197,34575456107
"13850";2014-01-23;530;1198,44819643496
"13851";2014-01-24;530;1183,52850129794
"13852";2014-01-25;530;1183,52850129794
"13853";2014-01-26;530;1183,52850129794
"13854";2014-01-27;530;1178,0351786079
"13855";2014-01-28;530;1187,5409038634
"13856";2014-01-29;530;1187,16007477083
"13857";2014-01-30;530;1190,10313673117
"13858";2014-01-31;530;1192,60662222767
"13859";2014-02-02;530;1192,60662222767
"13860";2014-02-03;530;1178,37999722639
"13861";2014-02-04;530;1177,16221437851
"13862";2014-02-05;530;1177,27368638687
"13863";2014-02-06;530;1181,46793500628
"13864";2014-02-07;531;1194,29534601337
"13865";2014-02-08;531;1191,01458405139
"13866";2014-02-09;531;1191,01458405139
"13867";2014-02-10;531;1191,21218016379
"13868";2014-02-11;531;1191,59193291216
"13869";2014-02-12;531;1190,23786523413
"13870";2014-02-13;531;1199,69306833863
"13871";2014-02-14;531;1196,64407333753
"13872";2014-02-15;531;1193,8094387645
"13873";2014-02-16;531;1193,8094387645
"13874";2014-02-17;531;1196,82252429311
"13875";2014-02-18;531;1204,21500929162
"13876";2014-02-19;531;1211,76994777568
"13877";2014-02-20;531;1208,6760805904
"13878";2014-02-21;531;1211,10860919196
"13879";2014-02-22;531;1207,28906424387
"13880";2014-02-23;531;1207,28906424387
"13881";2014-02-24;531;1199,4368833051
"13882";2014-02-25;531;1199,12306451037
"13883";2014-02-26;531;1205,71143503012
"13884";2014-02-27;531;1209,53452457907
"13885";2014-02-28;531;1206,75951971674
"13886";2014-03-01;531;1203,77218127046
"13887";2014-03-02;531;1203,77218127046
"13888";2014-03-03;532;1222,68553571557
"13889";2014-03-04;532;1229,57243939764
"13890";2014-03-05;532;1224,49887437211
"13891";2014-03-06;532;1225,70729960404
"13892";2014-03-07;532;1219,05730650608
"13893";2014-03-08;532;1219,05730650608
"13894";2014-03-10;532;1213,91610492581
"13895";2014-03-11;532;1209,29046085918
"13896";2014-03-12;532;1184,12053045333
"13897";2014-03-13;532;1179,92643248251
"13898";2014-03-14;532;1177,84472164025
"13899";2014-03-15;532;1177,84472164025
"13900";2014-03-16;532;1177,84472164025
"13901";2014-03-17;532;1179,84053635697
"13902";2014-03-18;532;1188,44883944139
"13903";2014-03-19;532;1179,16628631599
"13904";2014-03-20;532;1175,59072935639
"13905";2014-03-21;532;1175,47181841784
"13906";2014-03-22;532;1175,47181841784
"13907";2014-03-23;532;1175,47181841784
"13908";2014-03-24;532;1173,63336003557
"13909";2014-03-25;532;1177,72364447584
"13910";2014-03-26;532;1183,25216664136
"13911";2014-03-27;532;1192,32652937243
"13912";2014-03-28;532;1197,60267270533
"13913";2014-03-30;532;1197,60267270533
"13914";2014-03-31;532;1190,78861624705
"13915";2014-04-01;533;1187,44333429591
"13916";2014-04-02;533;1185,01667352412
"13917";2014-04-03;533;1190,63662406611
"13918";2014-04-04;533;1195,09647034098
"13919";2014-04-05;533;1195,09647034098
"13920";2014-04-06;533;1195,09647034098
"13921";2014-04-07;533;1190,75141180533
"13922";2014-04-08;533;1198,69671397456
"13923";2014-04-09;533;1206,97631704687
"13924";2014-04-10;533;1209,53278479261
"13925";2014-04-11;533;1204,38056333496
"13926";2014-04-12;533;1204,38056333496
"13927";2014-04-13;533;1204,38056333496
"13928";2014-04-14;533;1201,879911022
"13929";2014-04-15;533;1205,37349634405
"13930";2014-04-16;533;1208,75065080729
"13931";2014-04-17;533;1214,25116352814
"13932";2014-04-18;533;1213,75774219915
"13933";2014-04-19;533;1213,75774219915
"13934";2014-04-20;533;1213,75774219915
"13935";2014-04-21;533;1213,26141793392
"13936";2014-04-22;533;1216,58326368148
"13937";2014-04-23;533;1215,53567165525
"13938";2014-04-24;533;1214,95099273536
"13939";2014-04-25;533;1206,18193227412
"13940";2014-04-26;533;1206,18193227412
"13941";2014-04-27;533;1206,18193227412
"13942";2014-04-28;533;1212,48462154625
"13943";2014-04-29;533;1220,57178053242
"13944";2014-04-30;533;1223,03834845509
"13945";2014-05-01;533;1222,67935676868
"13946";2014-05-02;533;1219,38198488618
"13947";2014-05-03;533;1219,38198488618
"13948";2014-05-04;533;1219,38198488618
"13949";2014-05-05;533;1216,65801774993
"13950";2014-05-06;533;1215,25194263974
"13951";2014-05-07;534;1223,34594196917
"13952";2014-05-08;534;1225,21189551946
"13953";2014-05-09;534;1217,98224844598
"13954";2014-05-12;534;1221,5314828645
"13955";2014-05-13;534;1227,6164476083
"13956";2014-05-14;534;1232,82587884282
"13957";2014-05-15;534;1231,44073043496
"13958";2014-05-16;534;1229,95408715976
"13959";2014-05-17;534;1229,95408715976
"13960";2014-05-18;534;1229,95408715976
"13961";2014-05-19;534;1233,60489703976
"13962";2014-05-20;534;1235,51371362782
"13963";2014-05-21;534;1243,75487855847
"13964";2014-05-22;534;1239,20256856267
"13965";2014-05-23;534;1245,02247262935
"13966";2014-05-24;534;1245,02247262935
"13967";2014-05-25;534;1245,02247262935
"13968";2014-05-26;534;1249,96730468527
"13969";2014-05-27;534;1255,00801567178
"13970";2014-05-28;534;1260,00812574266
"13971";2014-05-29;534;1260,34984139508
"13972";2014-05-30;534;1259,37638804065
"13973";2014-05-31;534;1259,37638804065
"13974";2014-06-01;534;1259,37638804065
"13975";2014-06-02;534;1258,80141316497
"13976";2014-06-03;535;1251,25919477055
"13977";2014-06-04;535;1249,92749691991
"13978";2014-06-05;535;1265,83005831372
"13979";2014-06-06;535;1274,31153187004
"13980";2014-06-07;535;1274,31153187004
"13981";2014-06-08;535;1274,31153187004
"13982";2014-06-09;535;1275,63521350824
"13983";2014-06-10;535;1270,10269324236
"13984";2014-06-11;535;1269,41155076371
"13985";2014-06-12;535;1282,92122597629
"13986";2014-06-13;535;1280,38642943368
"13987";2014-06-14;535;1280,38642943368
"13988";2014-06-15;535;1280,38642943368
"13989";2014-06-16;535;1275,45393100494
"13990";2014-06-17;535;1263,0161469383
